"Origin_State"	"Dest_State"	"AllQueries"	"HousingQuery"	"HousingRent"	"HousingBuy"	"HousingApartment"	"HousingCondo"	"HousingDuplex"	"HousingTownhouse"	"HousingHouse"	"HousingHome"	"JobQuery"	"JobArchitectureEngineering"	"JobArt"	"JobBusiness"	"JobConstruction"	"JobEducation"	"JobFinance"	"JobFood"	"JobHealthcare"	"JobLeisureHospitality"	"JobManufacturing"	"JobRetail"	"JobScience"	"JobTechnology"	"JobTransportation"
"South Dakota"	"Iowa"	12452	10388	2228	4815	1407	195	19	131	1998	6638	2064	8	6	11	18	65	28	6	225	17	23	9	30	4	37
"Maryland"	"Louisiana"	12436	9189	3172	3886	2006	288	24	71	1569	5231	3247	6	21	75	53	88	21	10	254	33	53	25	10	19	81
"Indiana"	"Wisconsin"	12428	10431	3570	4361	2358	761	78	131	1266	5837	1997	15	14	44	13	85	31	6	149	33	40	12	19	5	36
"Colorado"	"Virginia"	12420	10242	3868	3799	2829	569	29	435	863	5517	2178	6	11	55	26	97	41	6	165	15	63	7	1	19	68
"Illinois"	"Montana"	12404	11178	913	4480	519	475	5	443	340	9396	1226	7	8	9	6	14	20	6	41	5	15	12	14	2	19
"Texas"	"District of Columbia"	12382	8323	4242	2219	3697	542	41	172	1117	2754	4059	22	76	108	33	169	54	19	191	49	29	24	38	35	32
"Delaware"	"Georgia"	12379	10950	1509	3050	904	378	10	106	835	8717	1429	3	15	26	4	24	14	2	115	4	21	2	5	4	29
"Georgia"	"New Jersey"	12359	10878	4242	3904	3103	826	11	333	1287	5318	1481	4	10	17	1	50	6	3	73	18	69	9	1	1	58
"Massachusetts"	"Illinois"	12298	8462	3125	2856	2527	764	22	138	942	4069	3836	25	67	126	48	198	122	17	532	48	88	32	18	29	63
"Colorado"	"Idaho"	12285	10390	2423	3207	1252	319	24	101	939	7755	1895	16	4	32	16	54	22	4	111	10	22	6	7	5	13
"North Carolina"	"Indiana"	12263	9667	4053	3247	2908	369	17	149	1168	5056	2596	14	25	40	14	194	22	16	162	12	43	6	11	2	54
"Texas"	"Idaho"	12244	10188	2540	3285	1643	442	41	114	696	7252	2056	14	6	14	12	29	16	6	137	23	9	9	2	5	32
"Oklahoma"	"Arizona"	12199	10390	3524	3518	2097	643	34	92	657	6867	1809	6	14	105	24	138	13	2	196	46	35	10	3	7	52
"Arizona"	"Virginia"	12198	10201	4157	3546	2803	608	7	262	921	5600	1997	2	12	47	18	133	36	12	121	7	48	13	4	13	36
"District of Columbia"	"South Carolina"	12180	10708	3086	4947	1685	1542	20	197	1174	6090	1472	10	9	34	16	61	20	7	113	12	9	33	11	21	27
"Pennsylvania"	"Nevada"	12087	9288	3477	3585	2538	1142	20	111	646	4831	2799	9	11	58	111	56	25	50	154	172	38	20	10	22	93
"Alabama"	"Virginia"	12073	10021	4714	3428	2901	519	35	411	1824	4331	2052	5	5	27	14	75	37	9	168	15	70	4	3	10	42
"Utah"	"Washington"	12052	10199	3516	2709	2589	387	46	171	569	6437	1853	35	12	33	31	69	26	6	140	15	39	10	19	22	37
"Ohio"	"New Jersey"	12039	10232	3818	3969	2686	1146	18	252	1170	4960	1807	1	8	31	12	76	40	10	95	26	51	10	4	2	25
"Washington"	"New Mexico"	12036	10157	1715	4072	1159	461	21	254	424	7838	1879	5	13	24	9	45	11	6	122	18	31	5	33	11	54
"Michigan"	"Virginia"	12035	10253	4161	3700	2905	1360	8	292	864	4824	1782	8	19	31	15	69	37	3	137	17	53	19	6	11	37
"Idaho"	"Utah"	12027	9903	4033	3807	2924	746	46	237	713	5237	2124	19	14	49	19	61	16	13	315	21	14	7	2	13	45
"Pennsylvania"	"District of Columbia"	11995	7709	4501	2042	4172	886	19	125	779	1728	4286	38	83	173	31	244	72	23	344	74	13	25	65	32	23
"Wisconsin"	"Missouri"	11962	10301	4675	3275	3869	1088	58	107	725	4454	1661	6	24	25	15	51	45	20	84	20	31	5	13	7	15
"Missouri"	"Virginia"	11947	9874	3875	3310	2485	667	33	291	1376	5022	2073	4	12	44	5	61	87	2	119	5	43	16	1	14	38
"Wyoming"	"Arizona"	11859	10220	1678	4564	862	561	16	56	553	8172	1639	1	2	17	31	81	9	2	89	18	11	3	7	1	25
"Connecticut"	"Virginia"	11799	10434	3617	3628	2558	901	14	322	950	5689	1365	20	8	55	13	30	21	3	107	4	30	20	9	5	31
"Indiana"	"Virginia"	11752	9408	3850	3146	2542	1127	16	180	886	4657	2344	3	11	32	6	78	45	6	148	12	46	10	7	20	62
"Delaware"	"Nevada"	11742	5014	808	1924	355	342	2	23	664	3628	6728	2	5	2	189	12	4	1	13	5825	8	3	0	4	7
"Oklahoma"	"New Mexico"	11734	10028	2036	3230	881	774	15	72	750	7536	1706	7	9	30	36	65	23	15	133	17	10	10	20	3	44
"Michigan"	"Iowa"	11715	7844	2262	2952	1614	291	14	106	1470	4349	3871	3	7	30	22	52	6	15	1639	12	17	3	5	8	32
"Alabama"	"New York"	11712	7932	3664	2179	3314	469	11	96	748	3294	3780	15	64	77	21	267	72	6	186	26	42	33	8	26	65
"Missouri"	"Nevada"	11610	8462	3179	3047	2173	1038	21	186	701	4343	3148	3	10	42	1109	35	28	13	169	104	51	21	3	30	100
"California"	"South Dakota"	11592	9990	1571	3312	945	88	12	79	1237	7629	1602	1	7	23	13	82	14	5	80	12	42	15	4	7	25
"Washington"	"Alabama"	11584	9062	2470	4197	1442	602	12	265	832	5909	2522	106	16	50	81	46	38	16	246	34	65	23	6	9	62
"Arizona"	"South Carolina"	11536	10079	2567	4800	1124	1002	13	115	1124	6701	1457	13	4	25	9	58	8	5	94	7	42	11	12	10	14
"Pennsylvania"	"Kentucky"	11520	9406	3343	3877	2183	217	66	120	2007	4813	2114	8	18	19	22	75	35	6	225	3	26	14	12	3	53
"New Jersey"	"Nevada"	11503	9075	3113	4064	2249	977	16	141	607	5085	2428	10	9	38	75	36	35	17	107	326	65	25	11	23	60
"Minnesota"	"Ohio"	11497	8758	4000	2541	3020	806	21	167	947	3797	2739	12	11	52	15	97	127	12	223	33	46	36	8	15	56
"Pennsylvania"	"Connecticut"	11455	9805	3163	3779	2393	807	13	155	1152	5285	1650	9	24	31	12	60	43	2	116	19	60	49	12	15	23
"Wisconsin"	"Georgia"	11453	9086	4033	3131	2339	569	36	225	885	5032	2367	7	20	54	10	55	41	14	189	20	34	18	7	18	60
"Indiana"	"Pennsylvania"	11424	8509	2807	3443	1860	218	15	179	1119	5118	2915	20	25	53	21	187	51	12	155	21	71	18	8	31	71
"New Hampshire"	"Texas"	11381	9105	5031	2271	4050	346	77	295	663	3674	2276	11	23	44	27	54	183	5	90	9	68	21	11	11	77
"West Virginia"	"Kentucky"	11334	8591	2719	4063	1683	248	35	140	1184	5301	2743	9	6	44	25	47	100	16	184	8	37	7	3	7	45
"Virginia"	"Louisiana"	11324	8642	3443	3224	2230	314	10	112	1264	4712	2682	12	38	65	84	83	24	6	223	33	57	21	8	41	74
"Virginia"	"Connecticut"	11316	9271	3195	3402	2360	850	21	200	1023	4817	2045	3	7	39	12	137	26	18	113	14	57	34	1	16	48
"North Carolina"	"Wisconsin"	11311	8903	2504	3584	1780	612	263	82	755	5411	2408	7	21	39	16	33	98	11	137	15	51	11	4	9	51
"California"	"New Hampshire"	11310	10462	1108	2916	762	428	534	22	546	8170	848	2	0	8	1	60	5	1	154	8	4	4	3	1	8
"Massachusetts"	"Colorado"	11305	9314	3667	2840	2595	1465	12	150	568	4524	1991	18	20	53	27	70	60	9	149	18	56	33	19	20	36
"Kentucky"	"Virginia"	11296	9243	3993	3325	2493	1419	11	179	1058	4083	2053	2	14	20	18	71	23	11	292	8	48	15	5	9	41
"Kansas"	"Arkansas"	11293	9685	2310	4145	1171	445	130	120	1185	6634	1608	11	0	39	15	88	15	6	118	14	31	8	1	14	22
"North Carolina"	"West Virginia"	11291	9727	2180	4361	1110	224	12	102	1328	6951	1564	50	3	23	3	76	98	2	100	24	21	10	6	5	29
"Wisconsin"	"Indiana"	11219	8910	4638	2713	2815	817	50	162	932	4134	2309	9	11	45	20	119	31	8	194	10	92	19	10	21	82
"Utah"	"Oregon"	11187	9816	2532	2693	1517	390	37	81	582	7209	1371	10	31	13	10	43	18	12	94	11	27	8	1	16	21
"Colorado"	"Oklahoma"	11149	9171	2603	3548	1554	211	37	56	941	6372	1978	6	7	45	30	66	29	12	136	37	45	19	4	12	35
"Maryland"	"Oklahoma"	11143	7956	2219	3168	1322	77	45	46	1069	5397	3187	6	14	47	24	76	30	104	184	41	57	20	9	15	139
"Illinois"	"Nebraska"	11077	8888	4071	2716	3356	229	32	310	814	4147	2189	3	15	32	16	83	58	1	137	17	32	12	5	94	27
"Missouri"	"Nebraska"	11066	8932	2764	2790	2123	179	43	160	881	5546	2134	7	14	26	12	72	60	14	168	10	37	13	2	26	25
"Virginia"	"Maine"	11053	10288	1538	2882	974	392	16	56	937	7913	765	4	0	12	6	20	10	4	29	2	3	4	3	2	6
"Arizona"	"Iowa"	11011	9522	2026	4626	1318	582	38	130	939	6515	1489	6	12	17	10	45	26	0	97	11	24	14	2	5	10
"West Virginia"	"Tennessee"	10946	9278	2136	5262	1185	2368	2	126	986	4611	1668	10	21	23	24	70	23	8	145	6	31	11	15	1	43
"Colorado"	"South Carolina"	10937	9483	2399	4023	1242	953	17	258	1005	6008	1454	27	19	26	20	56	23	9	79	18	28	20	1	22	33
"Florida"	"Oklahoma"	10928	7851	2913	2842	1957	281	26	89	878	4620	3077	11	26	45	45	60	34	6	112	36	84	23	7	13	42
"Colorado"	"Iowa"	10901	9387	1982	3694	1337	270	41	138	908	6693	1514	8	8	21	12	43	12	1	99	10	21	9	6	7	23
"Texas"	"Connecticut"	10900	8095	2546	2871	1912	824	35	204	780	4340	2805	4	26	43	25	116	66	14	98	15	120	50	9	16	41
"Wisconsin"	"New York"	10891	8049	3645	2436	3398	621	23	186	697	3124	2842	13	83	80	24	332	70	22	211	61	24	60	9	9	32
"Washington"	"Hawaii"	10891	9577	2936	5007	749	4900	10	37	641	3240	1314	9	4	13	14	53	42	2	59	14	10	6	2	8	24
"New York"	"Wisconsin"	10890	7967	2858	2656	2380	498	28	122	738	4201	2923	14	39	202	19	56	56	13	182	11	83	40	11	15	49
"Florida"	"Utah"	10873	9196	2881	4084	1625	1206	37	357	639	5332	1677	11	18	35	16	59	30	15	83	32	72	21	5	12	41
"North Dakota"	"South Dakota"	10827	9070	1779	2890	1231	155	17	71	662	6934	1757	8	6	13	24	42	15	1	133	2	11	3	2	2	20
"Massachusetts"	"Michigan"	10804	7049	2155	2748	1617	670	20	154	722	3866	3755	2	15	27	11	50	38	7	88	11	60	13	2	6	23
"Alabama"	"Colorado"	10797	9098	3513	3097	1890	1124	36	190	1168	4690	1699	20	14	48	19	121	32	7	107	14	30	12	9	13	27
"Florida"	"New Mexico"	10694	8998	2491	2689	1642	434	10	67	610	6235	1696	5	19	16	9	58	15	3	95	19	37	18	25	9	44
"Massachusetts"	"Washington"	10653	8570	3162	1958	2679	479	46	69	640	4657	2083	12	31	54	17	82	10	18	135	12	61	22	26	20	33
"Florida"	"West Virginia"	10612	9430	2141	4000	1002	243	9	103	1354	6719	1182	1	2	51	12	53	4	2	125	14	1	1	0	2	11
"Indiana"	"Washington"	10589	8484	3266	2598	2568	393	31	123	541	4828	2105	15	14	44	16	78	18	3	102	24	43	7	6	31	34
"Montana"	"Wyoming"	10575	8789	1233	2380	664	58	4	26	880	7157	1786	4	0	13	14	41	8	1	63	7	6	0	16	3	9
"Kentucky"	"Colorado"	10537	8882	2898	3145	1825	566	13	113	913	5452	1655	37	13	33	14	85	31	9	208	13	37	13	4	17	19
"Vermont"	"New York"	10535	8186	2330	2728	1816	320	10	44	1197	4799	2349	43	32	62	18	121	40	53	290	29	20	34	12	9	32
"New Jersey"	"Washington"	10532	8091	3802	2007	3004	563	40	132	540	3812	2441	19	26	75	17	91	28	7	147	17	66	26	12	29	67
"Nebraska"	"Kansas"	10519	9058	2720	3235	1845	82	81	254	1233	5563	1461	0	3	20	8	38	22	3	155	8	22	3	1	8	26
"Kansas"	"Nebraska"	10499	8548	2850	3438	2112	158	64	166	890	5158	1951	20	8	15	13	74	36	11	161	9	14	6	5	15	33
"Connecticut"	"Vermont"	10499	9686	1431	3227	935	1012	6	11	880	6842	813	3	7	9	2	9	23	1	29	10	2	5	1	4	8
"Florida"	"Iowa"	10491	8468	2456	3197	1496	564	27	211	896	5274	2023	9	8	22	6	91	30	5	122	28	32	25	1	10	34
"Wisconsin"	"South Carolina"	10481	9170	2382	3808	1075	1896	28	93	734	5344	1311	11	5	17	8	47	22	3	132	16	30	23	1	11	28
"Colorado"	"South Dakota"	10433	9264	1254	4621	682	142	9	121	519	7791	1169	14	0	19	5	28	11	1	62	2	13	4	2	2	23
"Missouri"	"Pennsylvania"	10412	8041	2853	2659	2192	200	24	142	825	4658	2371	6	9	38	9	131	44	7	239	19	36	17	8	10	57
"Montana"	"Arizona"	10309	9070	1486	3661	815	668	10	104	467	7006	1239	4	1	14	27	81	12	1	111	15	8	6	3	1	104
"Wisconsin"	"Washington"	10264	7889	3200	2863	2464	543	57	64	638	4123	2375	6	28	40	15	75	23	7	250	27	30	17	15	21	71
"Florida"	"Kansas"	10244	8495	3048	3144	2057	322	75	307	813	4921	1749	1	13	27	23	49	14	9	147	17	86	34	2	9	19
"Tennessee"	"Oklahoma"	10227	7407	3436	2413	1891	183	64	52	1227	3990	2820	9	2	49	16	28	50	7	560	42	45	12	5	6	53
"New Jersey"	"Indiana"	10215	8134	3764	2654	2940	343	37	105	799	3910	2081	8	11	80	8	137	26	11	180	54	29	11	4	1	45
"Virginia"	"Wisconsin"	10191	7985	2431	3389	1766	535	66	207	731	4680	2206	23	32	71	10	58	13	4	104	8	56	13	2	10	58
"Louisiana"	"North Carolina"	10189	8039	2616	2899	1347	351	5	99	983	5254	2150	8	9	45	22	94	26	4	538	8	40	14	4	12	50
"Louisiana"	"Colorado"	10177	8415	3104	3292	1793	1294	9	176	883	4260	1762	26	18	32	28	53	16	11	106	15	32	8	24	10	34
"New Jersey"	"Alabama"	10148	7727	2276	3732	1257	923	19	90	1040	4398	2421	7	13	43	29	47	43	8	245	12	57	25	6	2	61
"Colorado"	"Wisconsin"	10140	8508	2442	2955	1745	383	59	106	673	5542	1632	4	7	27	11	49	21	8	108	8	36	4	3	7	31
"Idaho"	"Montana"	10100	8694	1580	1936	706	202	26	49	677	7034	1406	11	6	11	30	27	11	21	86	5	13	3	4	4	19
"Missouri"	"Louisiana"	10077	8137	3066	2930	1941	442	19	96	1121	4518	1940	7	16	44	26	48	23	11	136	38	43	5	2	14	73
"New Hampshire"	"New York"	10014	8099	2605	2293	2219	434	9	87	729	4621	1915	7	44	36	4	135	45	16	148	19	17	32	10	6	29
"Nevada"	"Pennsylvania"	9953	8423	1364	2360	1024	348	3	86	647	6315	1530	1	8	48	13	41	7	9	402	18	17	8	1	4	16
"Georgia"	"Wisconsin"	9947	8120	2858	3523	1939	550	125	105	1044	4357	1827	9	13	41	4	52	29	13	152	10	58	29	14	9	40
"Delaware"	"Virginia"	9941	8736	2435	3031	1565	387	2	113	666	6003	1205	3	4	53	8	46	24	2	104	5	20	5	4	1	29
"Arkansas"	"Louisiana"	9919	7594	2924	2882	1772	379	25	54	1117	4247	2325	19	15	36	33	35	23	3	186	33	27	12	5	32	91
"North Dakota"	"Montana"	9918	8132	2025	2411	976	288	10	75	867	5916	1786	15	1	13	25	26	5	1	83	11	21	0	1	2	26
"Hawaii"	"Texas"	9880	7874	2361	3287	1537	297	40	139	1094	4767	2006	8	11	42	32	52	35	3	230	9	31	25	8	12	54
"South Carolina"	"Alabama"	9878	7927	2575	3762	1561	799	16	71	1003	4477	1951	7	11	32	13	86	17	1	195	13	23	25	15	9	34
"Colorado"	"Arkansas"	9795	7927	2566	2774	1471	177	47	81	927	5224	1868	1	6	34	16	48	11	9	332	17	18	8	1	6	28
"Missouri"	"Oregon"	9783	8026	3242	2383	2144	332	48	70	753	4679	1757	4	11	17	13	30	48	3	100	2	11	2	10	20	26
"New Jersey"	"Missouri"	9770	7513	4725	1401	4237	297	48	91	488	2352	2257	7	22	87	13	97	33	6	202	15	53	10	4	13	29
"North Carolina"	"District of Columbia"	9756	6116	3516	1531	3073	509	19	151	661	1703	3640	15	217	142	33	229	102	24	262	41	6	22	43	29	42
"California"	"West Virginia"	9747	8758	912	1590	541	71	4	47	497	7598	989	4	0	5	12	50	9	3	75	17	0	0	6	6	20
"Washington"	"Kentucky"	9738	8882	3030	3698	2237	616	12	493	439	5085	856	19	5	12	10	38	14	1	55	2	8	1	4	18	30
"Maryland"	"Nevada"	9712	7723	2706	2972	1874	1158	12	166	535	3978	1989	4	10	30	34	48	14	13	75	96	27	30	1	10	62
"Maryland"	"Oregon"	9686	8046	2421	2701	1588	332	23	30	938	5135	1640	12	11	23	8	38	23	5	99	5	15	2	19	7	23
"Delaware"	"Illinois"	9684	8356	903	2086	706	468	3	60	649	6470	1328	2	15	11	3	32	13	2	65	7	15	3	0	7	9
"Georgia"	"Oklahoma"	9674	7518	2743	2971	1792	111	26	54	780	4755	2156	8	8	34	33	72	36	5	92	24	60	24	12	17	35
"South Dakota"	"North Dakota"	9649	7529	1846	3005	1481	179	22	189	967	4691	2120	2	3	29	26	75	37	5	160	4	15	0	1	7	41
"Pennsylvania"	"Maine"	9638	8820	1516	3610	783	495	4	35	1011	6492	818	6	6	11	1	53	22	22	85	10	15	4	6	3	4
"Washington"	"Minnesota"	9634	8096	2388	2386	1761	392	60	325	618	4940	1538	5	9	23	23	105	14	4	92	37	31	6	6	14	23
"Arizona"	"Montana"	9612	8525	1655	2906	718	269	20	59	635	6824	1087	10	0	16	4	32	26	4	64	11	9	1	3	3	10
"Michigan"	"Minnesota"	9612	7783	2934	2981	2149	562	36	331	821	3884	1829	5	10	37	35	63	35	2	242	11	42	10	10	2	28
"Massachusetts"	"Tennessee"	9576	7863	2687	2748	1844	611	16	128	719	4545	1713	12	26	158	12	52	34	11	93	10	45	11	4	11	49
"New York"	"Arkansas"	9557	5274	1053	1337	652	143	6	47	438	3988	4283	2	7	93	12	39	41	2	64	17	40	6	1	0	42
"Kentucky"	"New York"	9548	7162	3310	2507	2984	402	14	49	726	2987	2386	7	59	48	18	209	53	18	151	28	36	53	16	10	17
"Alabama"	"Ohio"	9512	6892	3082	2239	2007	522	8	94	1016	3245	2620	23	15	37	29	132	26	8	266	12	44	10	7	26	55
"Wisconsin"	"Ohio"	9501	7383	3022	2577	2194	640	31	69	778	3671	2118	11	21	50	16	89	40	8	211	9	65	23	6	21	57
"Oregon"	"Illinois"	9490	6923	2228	2656	1657	645	104	122	623	3772	2567	11	59	55	21	167	57	18	205	32	50	32	7	40	41
"Minnesota"	"Oregon"	9484	7666	3230	2072	2481	392	56	118	657	3962	1818	9	11	45	10	53	37	21	136	14	23	5	5	11	15
"Oregon"	"Montana"	9468	8310	1198	2353	542	148	30	27	645	6918	1158	4	1	5	10	22	10	1	62	10	8	2	3	1	18
"Wyoming"	"Montana"	9466	7522	1554	2024	869	206	5	28	542	5872	1944	6	1	4	38	35	17	10	145	19	18	1	3	2	45
"North Dakota"	"Florida"	9447	8135	1937	4330	988	1563	17	116	1313	4138	1312	2	9	16	11	35	11	4	57	38	19	11	13	4	33
"Michigan"	"Maryland"	9402	7846	3446	2978	2502	980	31	342	939	3052	1556	8	9	37	12	64	37	7	268	108	10	11	12	14	19
"Delaware"	"South Carolina"	9391	8248	1110	4201	486	1129	3	74	811	5745	1143	9	1	18	0	21	5	4	110	1	11	6	1	3	6
"Wisconsin"	"Nevada"	9365	7292	2828	3068	1790	1335	15	201	536	3415	2073	5	17	21	20	78	34	8	115	120	50	20	1	16	93
"Arizona"	"Massachusetts"	9360	7493	2459	2742	2026	605	5	70	605	4182	1867	1	13	46	3	165	43	4	122	9	26	13	10	6	25
"New Jersey"	"Maine"	9344	8632	1294	2719	756	487	0	14	713	6662	712	1	7	7	3	112	5	10	69	3	8	4	1	7	9
"Texas"	"Alaska"	9340	7658	2023	2993	1103	224	33	24	644	5630	1682	9	6	32	14	42	9	9	135	10	3	4	6	5	26
"Oklahoma"	"New York"	9322	6571	3217	1617	3054	254	2	105	389	2767	2751	66	105	68	13	251	169	2	135	35	15	41	1	21	24
"Kentucky"	"Michigan"	9311	6855	2368	2768	1539	708	19	65	729	3795	2456	3	3	12	1	42	8	6	107	4	30	10	6	4	8
"Georgia"	"District of Columbia"	9290	6537	4035	1537	3634	474	7	129	695	1598	2753	6	45	127	5	95	36	16	160	35	13	19	14	22	27
"Maryland"	"Wisconsin"	9223	6779	1872	2906	1364	302	76	61	875	4101	2444	6	20	69	18	30	18	2	142	16	74	9	2	20	50
"Idaho"	"Nevada"	9193	7392	2320	2709	1419	882	13	119	491	4468	1801	15	10	19	43	57	8	9	77	71	12	6	0	10	43
"Ohio"	"Oregon"	9184	7548	3000	2205	2265	382	41	37	653	4170	1636	3	17	26	13	81	35	6	150	11	12	5	9	7	32
"North Carolina"	"Nevada"	9174	7018	2696	2299	1631	682	10	142	672	3881	2156	5	27	25	38	41	33	26	115	89	43	19	10	21	55
"Arkansas"	"Colorado"	9086	7674	2805	2583	1447	883	31	172	755	4386	1412	13	10	41	16	34	28	5	95	5	30	14	18	12	21
"Missouri"	"Kentucky"	9084	7422	3108	2207	1742	264	56	99	856	4405	1662	12	10	21	32	76	51	2	180	6	21	12	5	15	31
"South Dakota"	"Arizona"	9041	8045	1889	3680	941	1021	11	80	444	5548	996	6	3	12	5	29	12	10	110	25	4	9	0	2	27
"Texas"	"Wyoming"	9039	7510	1576	2175	872	181	15	31	582	5829	1529	3	0	29	6	51	13	6	96	19	6	5	1	0	15
"Washington"	"Connecticut"	9036	6328	753	2992	491	696	74	406	245	4416	2708	1	9	17	9	36	27	2	970	11	73	25	0	7	15
"Florida"	"Rhode Island"	9011	7917	1812	4465	1239	2035	56	121	761	3705	1094	3	9	26	11	51	16	5	30	14	24	4	1	2	112
"Vermont"	"Massachusetts"	9009	7275	2146	2869	1794	742	17	31	902	3789	1734	14	44	74	8	91	25	9	107	18	16	9	9	11	19
"Washington"	"Louisiana"	8971	6997	2016	3307	1201	1119	7	38	1404	3228	1974	3	61	29	41	41	19	8	156	51	60	17	1	16	65
"Minnesota"	"Indiana"	8953	7193	3120	2368	2237	318	37	203	851	3547	1760	10	3	41	9	69	22	10	153	13	27	5	11	11	36
"New York"	"Utah"	8950	6681	2008	2316	1463	792	12	213	460	3741	2269	7	16	41	31	66	22	8	138	16	112	64	5	13	32
"Alabama"	"Michigan"	8910	6432	1882	3089	1197	749	15	67	687	3717	2478	2	1	7	7	24	6	1	83	14	22	6	2	3	23
"Indiana"	"Louisiana"	8906	7017	2523	2044	1724	299	45	58	804	4087	1889	10	10	34	19	37	23	4	140	22	49	11	4	16	43
"New Jersey"	"District of Columbia"	8901	6021	3599	1182	3248	476	9	138	539	1611	2880	22	66	104	11	104	74	19	132	35	9	10	38	9	158
"Arizona"	"Oklahoma"	8878	7353	2490	2686	1592	152	43	47	667	4852	1525	5	11	34	30	43	21	3	145	18	36	10	2	6	22
"Georgia"	"Oregon"	8864	7212	2775	2306	1799	410	62	46	819	4076	1652	10	9	13	12	39	9	12	141	8	21	10	8	7	40
"New Hampshire"	"North Carolina"	8834	7798	2107	2922	1394	485	23	120	659	5117	1036	8	7	17	4	41	24	4	99	4	10	5	8	11	9
"Hawaii"	"Florida"	8824	7334	1306	3908	699	1070	19	74	1475	3997	1490	5	19	39	15	29	18	4	112	5	13	25	2	10	30
"Mississippi"	"California"	8816	6669	3560	2009	2530	473	27	64	882	2693	2147	7	43	48	23	118	22	8	125	87	70	40	33	11	40
"New Hampshire"	"Connecticut"	8792	7294	1843	3190	1426	779	21	63	1046	3959	1498	0	5	27	4	55	24	16	406	9	9	20	0	4	19
"Montana"	"California"	8768	7137	2086	2394	1380	473	23	51	593	4617	1631	7	23	51	9	61	33	16	103	20	41	12	4	10	56
"District of Columbia"	"Washington"	8752	6690	3271	1602	2323	270	26	87	772	3212	2062	6	33	39	5	77	27	15	92	22	9	5	40	27	22
"Wyoming"	"Texas"	8748	6862	1785	2231	1128	144	11	70	590	4919	1886	7	9	24	29	42	51	7	75	11	21	16	7	8	28
"Michigan"	"Massachusetts"	8736	6895	2265	2993	1837	1014	23	112	591	3318	1841	7	30	37	7	185	31	8	73	9	32	3	22	8	18
"Washington"	"Iowa"	8696	7450	1567	3788	1133	476	14	260	527	5040	1246	0	4	10	8	34	8	1	65	10	37	3	2	4	18
"Minnesota"	"South Carolina"	8692	7339	2012	2840	1055	1160	9	180	683	4252	1353	23	6	20	11	55	15	3	121	6	26	13	5	6	62
"Georgia"	"Iowa"	8686	6619	1930	2103	1239	217	30	107	788	4238	2067	4	7	43	10	66	32	5	91	11	45	16	3	11	39
"Georgia"	"Arkansas"	8686	7078	2320	2457	1267	220	48	49	1071	4423	1608	3	9	30	3	53	17	4	85	12	31	18	7	8	30
"Tennessee"	"Nevada"	8656	6513	2959	2064	1816	663	6	139	695	3194	2143	5	18	31	69	44	26	12	268	177	19	14	10	15	58
"Massachusetts"	"Maryland"	8650	7234	3163	2454	2423	1118	20	172	644	2857	1416	4	2	21	11	111	14	1	113	32	9	6	15	8	43
"Nebraska"	"Minnesota"	8636	7549	2189	3052	1611	166	4	259	772	4737	1087	2	3	19	11	81	21	3	73	4	12	14	3	5	11
"Arkansas"	"North Carolina"	8628	7015	2551	2806	1580	342	28	109	747	4209	1613	3	9	10	16	83	16	5	135	7	27	12	2	6	51
"New York"	"Iowa"	8628	6325	1499	1519	1135	161	45	127	535	4322	2303	11	17	34	19	65	39	4	231	19	70	23	1	19	29
"Maryland"	"Minnesota"	8627	6656	1724	2894	1265	251	38	260	649	4193	1971	2	4	56	17	115	16	2	187	14	20	15	7	9	55
"Kentucky"	"Missouri"	8626	6873	3558	1946	2912	503	26	117	676	2639	1753	6	5	120	16	55	19	14	304	11	28	3	4	13	44
"Kentucky"	"Arizona"	8605	7260	2710	3111	1824	928	17	95	539	3857	1345	10	1	12	8	138	21	3	152	2	25	14	0	4	24
"New Hampshire"	"California"	8593	6586	2712	1896	2099	507	10	91	647	3232	2007	5	48	47	15	55	36	1	72	21	66	68	6	11	35
"Massachusetts"	"Ohio"	8541	6462	2486	2186	1859	466	18	45	797	3277	2079	3	22	54	13	86	55	8	193	25	59	25	7	31	33
"Alaska"	"Arizona"	8516	6988	1349	2717	770	701	12	57	305	5143	1528	3	2	10	11	55	8	5	235	50	6	16	43	4	58
"District of Columbia"	"Arizona"	8485	6688	2947	2050	2256	288	7	99	505	3533	1797	3	18	44	10	151	35	11	111	14	22	11	2	7	43
"Connecticut"	"Tennessee"	8484	7392	2232	2941	1536	443	24	93	938	4358	1092	6	21	40	14	39	23	9	79	12	30	12	2	8	25
"California"	"Rhode Island"	8474	5681	1332	1431	987	289	9	28	462	3906	2793	3	11	16	4	38	14	3	125	8	37	10	2	1	959
"Florida"	"Montana"	8469	7059	1256	2557	642	345	7	55	510	5500	1410	2	10	19	17	32	6	11	74	23	34	10	2	4	17
"Arkansas"	"Georgia"	8466	6611	3436	2210	1976	322	30	173	924	3186	1855	1	11	54	12	96	12	4	203	9	26	13	3	9	65
"Wisconsin"	"Oregon"	8458	6948	2493	2433	1776	294	42	24	656	4156	1510	13	10	22	9	33	49	10	118	7	21	9	13	16	26
"Alabama"	"Missouri"	8368	6888	3076	2752	2637	336	19	52	422	3422	1480	5	32	15	4	38	15	5	135	6	32	11	7	6	16
"New York"	"Mississippi"	8363	4850	1828	1575	1032	251	23	34	638	2872	3513	1	22	82	47	45	32	3	299	28	18	8	1	2	30
