"Origin_State"	"Dest_State"	"AllQueries"	"HousingQuery"	"HousingRent"	"HousingBuy"	"HousingApartment"	"HousingCondo"	"HousingDuplex"	"HousingTownhouse"	"HousingHouse"	"HousingHome"	"JobQuery"	"JobArchitectureEngineering"	"JobArt"	"JobBusiness"	"JobConstruction"	"JobEducation"	"JobFinance"	"JobFood"	"JobHealthcare"	"JobLeisureHospitality"	"JobManufacturing"	"JobRetail"	"JobScience"	"JobTechnology"	"JobTransportation"
"Arizona"	"Colorado"	54141	46152	15315	14916	8934	2995	191	1128	3830	29074	7989	44	34	162	101	224	80	37	755	105	54	49	47	75	120
"Massachusetts"	"Connecticut"	54089	44360	14460	17642	11138	5288	102	348	6604	20880	9729	26	31	204	71	434	189	81	945	103	62	107	21	33	304
"Michigan"	"California"	53767	41199	17540	14182	12569	4461	134	703	4303	19029	12568	40	257	213	61	725	127	72	889	132	131	68	93	67	251
"Maryland"	"California"	53655	42953	19575	14009	14106	2706	122	1120	4754	20145	10702	98	148	253	69	313	195	62	758	163	48	66	46	74	185
"Virginia"	"Pennsylvania"	53591	42776	13780	15855	9137	1271	76	741	5602	25949	10815	55	109	334	70	497	199	144	791	101	98	72	45	96	254
"Washington"	"Florida"	53450	45885	12066	19974	6301	9012	148	615	5003	24806	7565	18	27	123	55	230	129	107	572	290	22	60	31	49	235
"Virginia"	"New York"	52771	37863	16469	10251	14533	2200	70	672	3775	16613	14908	75	362	396	172	869	299	83	992	149	381	82	78	87	244
"Illinois"	"Iowa"	52760	40529	16385	14092	12022	1894	172	506	5760	20175	12231	44	54	179	60	330	205	36	1012	85	169	55	22	23	200
"Indiana"	"Ohio"	52506	39457	16774	14290	11082	2426	169	536	6357	18887	13049	38	117	272	120	599	234	71	1655	107	238	78	62	60	296
"Florida"	"Illinois"	52436	44230	15799	17199	11354	5062	143	1265	4509	21897	8206	66	131	219	52	522	205	52	1099	85	74	63	40	37	186
"Maryland"	"Delaware"	51941	46765	10576	21876	5009	3612	26	762	7169	30187	5176	11	22	97	48	91	59	26	375	78	31	28	14	12	100
"Florida"	"Colorado"	51772	43893	17530	13453	10582	4608	121	1387	3886	23309	7879	72	65	156	111	236	144	93	715	105	25	44	28	84	159
"Virginia"	"Tennessee"	51728	40170	13388	16581	7841	4962	84	547	5448	21288	11558	47	143	191	157	319	173	39	1116	169	105	46	36	80	246
"Texas"	"North Carolina"	51508	42117	16204	12782	9446	1846	165	1018	4894	24748	9391	36	49	203	96	342	120	52	644	65	81	37	43	89	216
"Louisiana"	"Mississippi"	51343	41864	12040	19656	6161	5766	46	233	7061	22597	9479	26	13	152	96	227	98	25	964	322	77	81	38	22	292
"Tennessee"	"Kentucky"	50748	36977	12994	14040	7423	785	155	303	6198	22113	13771	33	35	171	133	350	159	26	1432	44	196	77	53	37	216
"California"	"Virginia"	50728	38900	15892	11480	10607	2197	82	936	4135	20943	11828	28	118	155	46	337	113	252	1236	77	60	57	50	50	220
"North Carolina"	"California"	50407	40603	17787	12731	12077	2901	153	666	4799	20007	9804	40	149	298	49	276	151	44	723	82	58	78	33	43	242
"Texas"	"Washington"	50161	41774	18724	11101	12981	2180	135	776	3703	21999	8387	121	76	173	39	262	160	23	599	45	66	43	51	74	193
"Oregon"	"Texas"	50087	43747	7209	21320	5099	1423	101	293	7722	29109	6340	11	53	114	26	108	219	14	1751	39	46	18	15	19	92
"Arkansas"	"Florida"	49809	46013	11586	27284	3639	23087	71	754	3675	14787	3796	11	18	74	45	93	74	23	350	44	28	13	6	10	82
"New Hampshire"	"Florida"	49152	45649	8357	22087	3509	10337	62	294	4211	27236	3503	14	31	60	99	101	65	27	373	49	32	11	0	15	62
"Ohio"	"New York"	49150	36653	16518	10600	13669	1956	84	512	4229	16203	12497	53	370	228	86	841	369	61	755	162	87	84	64	67	184
"Arizona"	"Washington"	49140	43272	13711	15334	8742	3198	153	491	4089	26599	5868	66	53	127	33	233	77	23	519	53	31	45	40	35	111
"Texas"	"Tennessee"	49045	39668	14867	14167	9211	2140	176	958	4708	22475	9377	31	132	262	94	278	132	52	943	133	76	52	23	62	284
"Rhode Island"	"Massachusetts"	48989	40228	11170	17965	8363	4312	125	342	6136	20950	8761	35	111	214	46	322	170	62	1166	358	74	60	41	32	137
"Tennessee"	"Virginia"	48934	35938	15123	12704	7957	2283	55	759	6762	18122	12996	23	37	186	135	302	122	56	1391	64	126	48	48	44	264
"Illinois"	"Georgia"	48825	39234	17591	12438	10779	1947	98	1682	4927	19801	9591	38	108	451	52	282	224	38	707	65	85	61	46	47	311
"Ohio"	"Georgia"	48488	39135	16581	14099	10077	3360	81	900	4568	20149	9353	27	85	246	56	251	150	27	924	70	104	46	41	48	367
"California"	"Tennessee"	48487	38041	12227	13511	7500	1743	104	380	4297	24017	10446	44	149	195	104	260	160	87	1401	73	157	50	24	50	270
"Florida"	"Michigan"	48429	43410	11612	18627	7057	5344	93	479	4754	25683	5019	15	28	67	36	300	74	28	566	91	45	31	10	36	92
"Maryland"	"New York"	47920	33728	13612	11420	12104	3845	94	660	3111	13914	14192	38	207	237	99	590	193	202	3358	99	42	69	70	50	191
"New Jersey"	"Georgia"	47120	38953	16281	14201	9670	1648	38	1386	5103	21108	8167	16	79	207	87	226	295	30	698	59	74	41	43	51	533
"Pennsylvania"	"Georgia"	47032	38395	16286	13233	9624	1676	80	1001	5025	20989	8637	38	102	206	54	175	163	47	950	85	102	28	20	55	275
"Kansas"	"Texas"	46691	37476	15215	13136	10219	2082	186	635	4849	19505	9215	65	44	207	99	249	113	9	952	62	114	48	81	20	305
"Illinois"	"North Carolina"	46511	38323	14947	12588	8844	2299	90	1410	4159	21521	8188	48	62	168	65	305	186	48	531	37	86	40	43	28	158
"North Carolina"	"New York"	46272	36427	14803	11401	12356	2284	75	521	3959	17232	9845	30	223	239	66	685	250	65	965	108	58	54	35	70	161
"Illinois"	"Colorado"	46250	38689	15397	12184	10520	3740	178	1084	3631	19536	7561	56	82	142	81	336	120	56	459	96	83	27	46	107	138
"Alabama"	"Texas"	46116	36758	19262	9640	13985	1581	219	830	4074	16069	9358	80	67	234	91	186	296	51	796	32	91	66	57	53	439
"California"	"Ohio"	46094	34671	11099	12747	7410	1947	94	356	4210	20654	11423	12	45	250	45	355	144	46	1070	1778	74	38	21	51	322
"Iowa"	"Florida"	46017	41777	10008	19865	3517	13505	50	323	3033	21349	4240	32	10	66	37	120	48	18	285	65	38	19	4	23	102
"Indiana"	"Michigan"	45875	39472	12143	15674	7145	3084	95	329	5392	23427	6403	44	25	110	34	153	81	33	732	85	102	30	21	13	99
"Texas"	"Illinois"	45676	37370	16079	12172	11935	2662	149	1165	4646	16813	8306	37	108	291	42	440	274	51	741	101	72	37	26	35	205
"Florida"	"Massachusetts"	45445	39824	12399	16619	9047	5082	61	304	4535	20795	5621	37	85	170	35	220	86	34	498	57	44	12	23	33	95
"Nebraska"	"Iowa"	45150	35677	11391	11749	7317	878	163	462	6019	20838	9473	4	13	89	45	285	147	37	818	230	43	46	19	18	175
"Oregon"	"Florida"	45048	42924	3901	24489	2217	5749	86	150	7700	27022	2124	8	29	15	20	58	37	43	147	46	10	17	1	10	44
"California"	"Pennsylvania"	45042	35147	10965	10921	7361	1338	67	572	4131	21678	9895	17	71	206	36	667	225	88	657	117	80	33	81	62	186
"Arizona"	"Nevada"	45001	34167	13696	11399	8709	3209	68	728	2717	18736	10834	31	67	147	184	128	108	190	653	934	48	145	7	49	310
"Indiana"	"Texas"	44841	36845	17062	12440	12228	2136	245	715	5881	15640	7996	73	55	135	80	196	103	10	693	45	98	51	42	73	262
"Idaho"	"Washington"	43862	34839	11044	11186	6800	1491	168	238	3594	22548	9023	82	160	121	80	191	94	68	656	52	79	41	67	50	188
"Massachusetts"	"California"	43561	35529	14041	10055	10724	3092	85	384	3452	17792	8032	47	168	153	60	300	247	35	577	85	44	39	40	54	119
"Arkansas"	"Missouri"	43105	35369	8763	16249	3547	8827	208	256	4074	18457	7736	17	53	108	96	235	119	23	870	58	111	39	29	31	200
"Maryland"	"Georgia"	42807	35247	14722	13370	8981	1580	57	1017	4495	19117	7560	36	95	236	42	264	128	22	695	86	59	24	32	82	309
"Minnesota"	"North Dakota"	42794	30260	11353	9614	8774	980	79	1385	3034	16008	12534	77	48	227	147	314	190	70	712	51	115	66	33	56	289
"Michigan"	"Indiana"	42789	32505	15667	10692	11206	1617	86	320	4737	14539	10284	35	30	135	31	954	108	76	1655	86	159	38	21	25	242
"California"	"Utah"	42774	36820	10950	12999	6892	2855	126	554	3053	23340	5954	21	43	124	36	144	85	10	357	70	61	33	9	35	122
"Texas"	"Missouri"	42612	34164	10877	12398	6603	3647	253	610	3706	19345	8448	54	65	132	68	335	128	30	643	80	92	43	28	36	411
"New York"	"Maryland"	42541	36282	14109	14797	9656	7773	24	1082	4433	13314	6259	21	32	90	58	320	79	16	722	117	33	23	42	47	88
"Illinois"	"Ohio"	42295	30457	13407	9658	9031	1926	129	419	4379	14573	11838	44	65	270	40	467	249	118	979	2059	131	88	32	60	306
"Texas"	"Virginia"	42191	34351	15822	10518	11067	1511	49	1554	4015	16155	7840	17	30	115	41	233	63	35	418	55	62	23	28	15	206
"Rhode Island"	"Florida"	42157	38435	6867	20997	3334	11778	100	346	3237	19640	3722	6	36	27	25	99	54	726	331	33	13	8	6	9	43
"Michigan"	"Illinois"	42148	34211	15911	11191	12717	4400	102	721	3618	12653	7937	92	237	258	45	426	195	60	808	112	91	59	111	46	221
"Missouri"	"California"	42106	34728	14119	12225	9702	3215	203	843	3632	17133	7378	42	97	144	52	278	103	25	588	104	51	39	14	22	126
"Oregon"	"Arizona"	41678	38887	5867	17679	3366	3028	94	219	4080	28100	2791	18	6	28	39	211	36	13	197	40	35	14	6	4	57
"Georgia"	"New York"	40084	28805	13370	8348	11396	1927	61	617	2857	11947	11279	40	188	208	59	728	480	80	859	110	57	65	29	290	198
"Florida"	"New Jersey"	39943	35908	10468	15431	7409	4601	54	762	3758	19324	4035	4	7	89	44	244	29	26	231	153	17	18	9	25	96
"Iowa"	"Illinois"	39756	31646	10295	12549	7130	2210	109	534	5026	16637	8110	47	67	159	63	315	157	54	756	76	56	69	24	32	203
"Mississippi"	"Louisiana"	39639	29273	12800	10959	7988	1593	83	401	5348	13860	10366	67	69	298	131	215	125	73	1335	121	94	91	27	61	260
"Nevada"	"Arizona"	39173	33782	11532	11685	6709	1950	550	499	3342	20732	5391	12	22	40	48	267	66	12	365	183	36	64	9	22	120
"Maine"	"Florida"	39038	35686	7321	16485	2905	7502	66	175	2461	22577	3352	17	8	23	27	69	24	27	376	43	11	27	4	10	60
"Ohio"	"Virginia"	38820	32395	12955	12537	7562	6204	39	1003	3605	13982	6425	15	28	127	25	228	56	14	619	79	96	22	25	19	156
"California"	"Michigan"	38434	33499	8904	12278	6345	2526	87	291	3471	20779	4935	29	196	116	17	246	62	12	383	157	41	13	22	14	104
"New Jersey"	"Virginia"	38360	32620	11843	11229	7849	2468	47	930	3990	17336	5740	22	47	115	77	202	112	20	431	43	27	32	9	20	155
"Washington"	"Nevada"	38302	32988	7779	14126	4905	5948	69	304	2413	19349	5314	30	27	87	67	121	58	78	338	236	21	19	8	45	215
"Minnesota"	"Iowa"	38172	31320	7565	10625	5197	851	96	540	4090	20546	6852	13	31	118	65	123	140	26	546	53	35	33	27	13	80
"California"	"South Carolina"	37777	32039	9179	12613	4532	3988	54	423	3790	19252	5738	22	24	92	35	241	80	27	335	73	37	42	15	53	101
"Wisconsin"	"Texas"	37635	31241	13730	10597	9720	2624	162	644	2612	15479	6394	27	42	95	58	221	84	20	774	38	85	30	28	36	195
"Missouri"	"Arkansas"	37446	30425	7942	12689	3959	908	233	198	4575	20552	7021	19	17	124	35	200	64	20	933	34	88	28	8	10	89
"New York"	"Ohio"	37442	28557	10946	10199	7888	1925	84	456	3359	14845	8885	29	59	198	55	290	157	31	1183	1349	81	59	36	37	192
"Indiana"	"Tennessee"	37416	31464	10453	14022	6096	5564	70	491	3557	15686	5952	46	99	116	104	115	62	38	541	30	97	57	23	22	176
"Arizona"	"Oregon"	37353	32802	9088	11141	4891	2082	86	263	3327	22153	4551	10	26	62	23	172	35	23	389	37	18	10	12	26	65
"Virginia"	"West Virginia"	37315	30762	7403	12757	3727	388	27	399	5625	20596	6553	8	21	87	72	224	71	20	574	74	64	32	10	25	101
"New Mexico"	"Arizona"	37003	28943	11689	9594	7824	1416	64	578	2704	16357	8060	29	17	96	224	410	76	43	1027	83	61	32	6	11	112
"Oklahoma"	"Florida"	36544	32507	9352	16169	3471	10979	91	396	3309	14261	4037	11	28	50	28	107	76	37	398	71	51	20	7	17	90
"Massachusetts"	"Rhode Island"	36434	30821	8910	12631	6540	4086	35	160	4145	15855	5613	13	68	118	17	259	95	76	307	58	35	43	15	27	228
"West Virginia"	"South Carolina"	36374	33039	6911	19429	1525	14439	49	235	3760	13031	3335	35	14	56	41	132	214	9	281	26	15	15	19	35	50
"Tennessee"	"California"	36169	29165	12603	10479	8536	2384	137	449	4085	13574	7004	37	129	145	42	166	144	21	681	76	33	28	34	20	143
"Ohio"	"Arizona"	36062	30921	12905	10699	8134	3450	63	464	2988	15822	5141	20	20	77	50	526	78	21	385	50	67	25	3	39	165
"West Virginia"	"Florida"	35961	32463	7653	16926	2578	8921	69	180	3312	17403	3498	28	30	45	60	107	47	15	345	58	23	38	14	15	61
"New York"	"Arizona"	35940	31065	10573	11628	7625	3232	56	551	3147	16454	4875	7	23	101	36	413	77	23	302	29	27	27	4	26	145
"Texas"	"Ohio"	35882	29001	11211	10077	7380	1375	96	447	3827	15876	6881	21	36	176	44	292	84	24	617	300	92	56	15	27	164
"California"	"New Mexico"	35759	29157	7895	8837	4992	1160	87	247	2654	20017	6602	38	27	60	43	245	64	20	392	99	29	22	37	23	334
"Texas"	"Pennsylvania"	35733	27083	9365	9562	6045	697	78	839	3676	15748	8650	32	44	145	37	411	72	439	515	67	52	30	35	47	170
"Ohio"	"Illinois"	35695	28212	13342	8439	10388	2797	68	542	2895	11522	7483	36	130	296	33	335	263	27	748	79	86	40	77	29	125
"West Virginia"	"Virginia"	35666	25338	8200	9761	4500	2213	66	411	4119	14029	10328	22	51	140	119	419	74	20	1019	79	124	58	36	25	280
"Massachusetts"	"North Carolina"	35657	28311	8115	9619	5173	1793	59	428	2930	17928	7346	110	31	127	27	190	171	12	350	25	38	20	29	24	79
"District of Columbia"	"Texas"	35506	28769	13025	9083	10509	1443	209	751	3122	12735	6737	12	51	188	49	201	100	9	355	37	24	20	17	30	133
"Texas"	"Kansas"	35249	28032	11246	7121	7616	280	165	499	3558	15914	7217	20	16	73	61	123	87	32	557	51	86	47	3	17	86
"New Hampshire"	"Maine"	35125	31703	5526	13705	3361	2216	63	65	5287	20711	3422	14	35	24	12	139	43	39	213	22	18	27	7	8	233
"California"	"Minnesota"	35052	28514	9508	10082	6601	1617	144	1694	2254	16204	6538	22	35	61	46	205	192	46	345	57	27	13	25	852	74
"Illinois"	"New York"	34826	25769	11601	7112	10478	2371	68	397	2213	10242	9057	23	175	238	39	867	260	22	698	119	32	67	54	83	130
"Arizona"	"New Mexico"	34823	24317	8551	6514	5510	695	36	199	2271	15606	10506	12	21	116	103	251	91	12	490	141	69	30	14	25	333
"Kentucky"	"Texas"	34799	27484	13881	7672	9775	1103	176	847	3215	12368	7315	14	61	118	56	159	64	18	1180	33	45	19	15	36	196
"Kansas"	"Colorado"	34758	29623	9156	9070	5137	2495	146	513	2411	18921	5135	20	57	59	66	235	89	24	473	48	23	27	41	16	49
"Ohio"	"West Virginia"	34674	25724	7416	10324	4527	419	26	247	5232	15273	8950	17	44	162	91	298	122	24	1013	95	81	30	20	40	186
"Wisconsin"	"Arizona"	34645	30488	9397	12478	4912	4710	92	237	2435	18102	4157	14	22	37	27	258	29	14	417	40	50	26	5	64	103
"Illinois"	"South Carolina"	34635	30593	8459	13465	3631	5990	49	371	3423	17129	4042	24	9	63	33	175	66	37	300	38	60	24	2	21	77
"New Jersey"	"Maryland"	34577	29684	11206	11243	7450	6204	19	770	2976	12265	4893	11	23	94	49	263	64	21	410	133	11	18	18	12	66
"California"	"Missouri"	34528	27498	8181	9520	5212	2062	208	382	3049	16585	7030	24	37	137	58	319	229	43	509	53	58	29	35	47	150
"Mississippi"	"Texas"	34474	25685	13888	6384	10112	1084	155	452	2870	11012	8789	86	60	185	122	301	172	27	860	44	146	29	77	84	332
"New Mexico"	"Colorado"	34107	27736	9791	8823	5425	1722	41	604	2918	17026	6371	37	21	90	69	187	96	35	714	43	51	34	22	18	95
"Georgia"	"Virginia"	34011	27339	13272	7984	8702	1559	29	911	3681	12457	6672	12	25	197	93	232	171	43	461	49	37	30	40	59	181
"Indiana"	"California"	33931	27873	12681	9010	9248	2106	68	340	3556	12555	6058	40	101	110	17	243	189	21	444	84	42	38	27	25	137
"Michigan"	"Tennessee"	33888	28605	9724	11279	5883	3096	91	323	3088	16124	5283	48	78	129	37	139	56	18	436	38	127	174	11	10	119
"Texas"	"Nevada"	33878	27268	11168	8796	7346	2892	59	609	2353	14009	6610	27	40	123	85	116	56	98	463	361	30	37	24	43	267
"Colorado"	"Wyoming"	33679	28520	6538	7762	3423	342	42	216	2794	21703	5159	20	13	42	67	142	28	16	328	19	13	33	7	25	84
"Florida"	"Arizona"	33653	28444	10789	8718	6773	2483	68	571	2168	16381	5209	17	37	74	48	1019	42	37	384	64	12	18	16	10	120
"Oklahoma"	"Arkansas"	33652	24757	7005	9688	3376	888	243	125	3857	16268	8895	14	32	122	99	334	94	32	719	43	128	57	230	10	209
"Maryland"	"West Virginia"	33602	28848	6502	13116	3281	270	23	530	5617	19127	4754	10	10	84	40	245	80	10	424	43	35	16	6	43	98
"Florida"	"Washington"	33514	28192	11617	7439	8160	2094	68	469	2383	15018	5322	45	58	111	49	108	74	51	455	52	25	36	28	35	118
"Kansas"	"Florida"	33484	28602	7561	13448	3429	7514	52	321	2801	14485	4882	11	32	92	78	207	90	24	435	70	40	25	15	11	125
"New York"	"Tennessee"	33421	27791	8279	10051	5716	1522	74	352	2789	17338	5630	15	62	142	41	167	68	40	419	33	64	42	16	24	143
"Texas"	"South Carolina"	33409	28197	9163	10890	4811	3728	47	727	3130	15754	5212	28	20	72	42	264	54	33	331	48	46	23	9	11	116
"North Carolina"	"Pennsylvania"	33382	25994	9275	9055	5672	994	49	708	3388	15183	7388	37	37	105	39	387	95	80	747	74	59	45	23	53	125
"Iowa"	"Missouri"	33382	28514	6029	11175	3259	4355	185	284	2476	17955	4868	44	56	106	44	161	66	8	457	28	53	20	24	19	141
"Michigan"	"Arizona"	33323	29032	11326	10954	6951	4194	41	289	2356	15201	4291	14	35	242	28	551	51	19	399	35	40	9	3	7	106
"Florida"	"Indiana"	33199	27584	10164	10140	6865	1746	148	320	3192	15313	5615	14	28	59	31	315	71	46	482	54	60	10	11	20	144
"Kentucky"	"South Carolina"	33130	30379	7293	17912	1626	14929	36	155	2939	10694	2751	31	13	37	19	130	20	26	275	17	15	6	7	7	30
"Massachusetts"	"Texas"	33022	27192	11986	8264	9869	1668	177	393	2916	12169	5830	64	29	98	126	239	117	27	501	21	27	25	21	23	122
"Utah"	"California"	32632	26546	10417	9110	6243	2798	38	362	2709	14396	6086	46	67	84	63	158	77	36	514	91	37	24	36	13	169
"District of Columbia"	"Florida"	32595	27305	8333	11487	5052	4872	45	514	2713	14109	5290	9	27	397	51	153	83	37	211	50	19	18	63	27	128
"Pennsylvania"	"West Virginia"	32577	25787	7421	9354	4653	397	20	457	4197	16063	6790	29	24	91	77	457	62	10	800	46	39	36	16	21	84
"Nevada"	"Texas"	32446	27276	10349	8604	7431	1306	56	400	2689	15394	5170	54	33	84	71	115	54	13	358	75	27	22	13	32	249
"Iowa"	"Nebraska"	32305	23000	9942	6845	7814	680	106	587	3094	10719	9305	38	81	214	125	229	152	35	894	43	82	76	49	78	254
"California"	"Massachusetts"	32276	26957	7867	8415	5951	2594	56	218	2727	15411	5319	25	59	147	25	331	90	41	404	74	15	21	49	38	66
"Idaho"	"Oregon"	32234	27128	6623	8262	3136	1427	159	156	2764	19486	5106	24	108	54	34	94	31	30	294	14	16	25	24	10	63
"Iowa"	"Minnesota"	32064	26991	6092	9378	4500	1072	62	962	2510	17885	5073	34	51	102	39	150	61	28	574	25	15	14	33	16	50
"Arkansas"	"Tennessee"	31686	20939	9260	7055	5438	1452	83	284	2876	10806	10747	38	44	177	103	371	104	29	1136	50	134	77	22	60	586
"Wisconsin"	"Michigan"	31655	27278	6296	9069	4177	1208	46	224	3428	18195	4377	14	13	37	13	142	34	37	333	35	78	12	22	7	51
"South Carolina"	"Tennessee"	31569	25341	8499	11113	4550	4067	65	403	2899	13357	6228	30	61	141	56	118	118	31	623	42	86	59	14	39	145
"Massachusetts"	"South Carolina"	31395	28638	5110	12478	2602	5894	37	408	2294	17403	2757	23	24	33	27	95	48	22	265	30	17	11	15	18	52
"Alabama"	"Mississippi"	31342	23416	9262	9062	5312	1638	56	231	4106	12073	7926	15	22	77	112	217	130	18	857	235	142	47	7	37	138
"Oregon"	"Idaho"	31212	25683	6000	8370	3512	540	139	187	3011	18294	5529	11	16	93	58	91	48	20	310	35	37	16	16	20	90
"New York"	"Illinois"	30864	24790	10746	7447	8960	2330	63	839	2555	10043	6074	21	105	251	51	411	261	40	476	58	37	42	29	28	159
"Michigan"	"North Carolina"	30706	25297	9195	8725	5557	2359	70	588	2307	14416	5409	63	33	127	28	217	106	108	425	33	75	17	29	24	70
"Texas"	"Michigan"	30624	26200	8959	9717	6049	1599	83	412	2808	15249	4424	13	38	66	24	145	49	16	464	43	47	22	9	11	70
"Illinois"	"Kentucky"	30420	25238	7104	8263	4269	531	92	281	3193	16872	5182	27	19	93	52	126	75	11	532	26	75	26	34	23	138
"Texas"	"Mississippi"	30322	24966	9028	10221	5245	1772	71	209	4072	13597	5356	11	4	109	42	105	44	13	536	135	30	22	3	2	265
"California"	"Iowa"	30318	20177	7545	6574	5164	814	156	909	2492	10642	10141	19	61	234	110	259	275	25	261	54	43	15	33	41	78
"Michigan"	"Georgia"	30008	24361	11455	8313	6486	1855	44	671	3277	12028	5647	22	74	107	38	190	48	30	519	46	84	39	11	35	191
"West Virginia"	"Ohio"	29907	24088	5637	11810	3455	647	26	153	5324	14483	5819	81	25	106	42	172	83	21	602	44	38	14	31	34	97
"Oklahoma"	"Missouri"	29804	23962	7044	9933	3156	5094	191	168	3121	12232	5842	42	72	103	96	193	78	28	618	63	60	29	19	20	131
"Wisconsin"	"California"	29731	23927	10142	7705	7346	2651	74	350	2389	11117	5804	29	108	91	23	200	66	42	556	74	28	34	29	34	136
"California"	"Indiana"	29403	22177	9659	6333	7266	694	78	276	2337	11526	7226	13	41	140	30	381	46	63	348	107	51	39	10	22	168
"Florida"	"Kentucky"	29314	24564	6717	10863	3836	918	39	259	3532	15980	4750	14	12	61	26	140	32	9	475	15	31	23	15	7	52
"Georgia"	"Ohio"	29276	20735	8390	7844	5451	1368	82	195	3423	10216	8541	19	50	146	51	307	93	17	848	1171	75	31	18	24	121
"Arizona"	"New York"	29250	23742	8561	8205	6559	3186	35	246	2410	11306	5508	24	122	108	50	478	182	29	403	93	18	35	41	39	77
"Michigan"	"Wisconsin"	29118	23110	7620	9704	5271	1680	186	195	3162	12616	6008	25	38	79	52	68	72	17	508	22	79	18	11	18	99
