"Origin_State"	"Dest_State"	"AllQueries"	"HousingQuery"	"HousingRent"	"HousingBuy"	"HousingApartment"	"HousingCondo"	"HousingDuplex"	"HousingTownhouse"	"HousingHouse"	"HousingHome"	"JobQuery"	"JobArchitectureEngineering"	"JobArt"	"JobBusiness"	"JobConstruction"	"JobEducation"	"JobFinance"	"JobFood"	"JobHealthcare"	"JobLeisureHospitality"	"JobManufacturing"	"JobRetail"	"JobScience"	"JobTechnology"	"JobTransportation"
"Louisiana"	"Tennessee"	13689	11569	4107	4690	2377	1710	23	167	1006	6286	2120	12	24	27	19	82	63	11	247	17	24	8	7	14	67
"Maryland"	"Massachusetts"	13689	11908	3783	3937	3034	1135	10	149	1014	6566	1781	17	25	59	10	59	15	8	179	27	7	13	22	20	31
"Illinois"	"Oregon"	13617	11219	4103	3275	3009	638	95	126	977	6374	2398	16	33	44	7	68	35	22	162	3	9	11	28	7	51
"Michigan"	"Pennsylvania"	13605	10872	3859	4140	2819	853	15	222	997	5966	2733	5	26	47	7	166	32	15	168	18	39	14	12	19	54
"North Carolina"	"West Virginia"	13593	12222	2634	4865	1460	180	3	120	1861	8598	1371	5	2	48	7	70	60	1	108	6	10	5	2	0	38
"Delaware"	"New Jersey"	13576	11906	3638	3601	2455	969	11	190	1047	7234	1670	1	4	32	9	84	15	11	135	38	10	19	2	7	67
"Colorado"	"Idaho"	13540	11493	2516	3242	1381	275	33	117	795	8892	2047	32	4	93	9	24	20	4	118	9	11	0	5	14	19
"Colorado"	"Virginia"	13498	11135	4359	3740	2913	597	9	446	986	6184	2363	10	21	34	22	68	14	8	137	15	9	16	8	24	25
"Oregon"	"New York"	13490	10550	4577	2765	4185	512	56	65	687	5045	2940	4	29	24	17	801	36	17	106	18	3	6	6	35	25
"Kansas"	"Arizona"	13470	11886	3626	3654	2430	688	30	177	474	8087	1584	8	7	9	4	121	38	3	133	21	17	9	2	9	27
"Nebraska"	"California"	13468	10881	4366	3770	3075	745	75	401	903	5682	2587	16	115	52	5	86	28	9	172	20	6	19	19	23	30
"Utah"	"Washington"	13445	11277	4091	3292	2779	557	79	162	810	6890	2168	14	30	41	27	47	29	17	141	12	24	14	16	22	32
"Ohio"	"New Jersey"	13427	11658	3839	4946	2750	1441	27	159	1125	6156	1769	3	5	28	15	56	149	6	104	27	9	8	5	11	44
"Arizona"	"South Carolina"	13411	11844	3239	5277	1658	1393	10	182	888	7713	1567	14	2	20	2	65	19	6	75	11	7	8	7	21	13
"Pennsylvania"	"Washington"	13408	10796	4928	2846	4052	459	48	195	855	5187	2612	32	29	54	24	95	19	16	226	10	13	11	20	43	51
"Arizona"	"Indiana"	13353	11714	3391	5984	2398	651	63	142	1191	7269	1639	2	17	50	7	74	43	12	104	12	14	18	7	4	29
"Colorado"	"Minnesota"	13350	11270	2889	4791	2027	369	20	688	1227	6939	2080	23	12	29	21	73	23	12	214	7	16	5	5	14	18
"Maryland"	"Missouri"	13314	10738	3303	5242	2212	2320	106	334	862	4904	2576	2	7	52	26	94	66	22	280	19	21	20	7	14	51
"Arkansas"	"California"	13267	11377	4561	4216	3011	703	40	129	1389	6105	1890	7	28	27	11	71	11	8	163	18	5	9	8	5	50
"Washington"	"Massachusetts"	13262	12029	2235	6428	1756	917	2	491	501	8362	1233	11	20	32	3	106	20	7	52	13	6	0	8	31	14
"Idaho"	"Utah"	13225	10357	4330	3825	3114	776	26	220	622	5599	2868	12	8	46	14	60	27	12	551	16	21	18	6	3	59
"Virginia"	"Missouri"	13168	10873	3065	5657	2137	3461	43	239	847	4146	2295	4	20	52	17	78	44	15	145	15	44	17	9	25	43
"Pennsylvania"	"Missouri"	13154	10962	2710	6181	1931	3731	31	118	837	4314	2192	4	21	34	20	74	15	7	194	22	33	2	12	6	41
"Michigan"	"Virginia"	13149	11212	4502	3725	2940	1505	9	331	919	5508	1937	4	10	29	12	117	11	2	229	5	15	7	3	6	20
"Connecticut"	"New Jersey"	13094	11683	3715	4296	2611	1767	27	197	1152	5929	1411	1	9	21	18	94	18	13	103	26	4	7	0	2	38
"Michigan"	"Iowa"	13090	7187	2312	2690	1592	252	30	119	1261	3933	5903	10	13	30	10	56	13	4	4036	28	13	2	6	5	9
"Virginia"	"Delaware"	13088	11559	3402	4212	1818	1088	8	214	1344	7087	1529	4	6	27	11	21	21	9	111	27	18	2	6	7	21
"Wisconsin"	"Georgia"	13052	10393	5118	3316	3006	592	23	405	1032	5335	2659	7	19	44	17	54	58	4	291	11	53	12	4	10	117
"Minnesota"	"Oregon"	13026	10567	4786	2788	3553	498	81	321	796	5318	2459	11	23	38	11	79	58	5	126	9	6	8	18	15	46
"North Carolina"	"Michigan"	13018	10719	3603	4250	2487	851	31	189	1241	5920	2299	11	11	41	6	124	26	6	215	16	14	11	21	11	43
"Pennsylvania"	"Kentucky"	12997	10853	3433	4797	2365	243	18	90	1749	6388	2144	18	7	30	26	56	35	6	170	5	31	8	9	12	43
"Washington"	"Missouri"	12951	11470	1825	6743	1220	4787	26	87	493	4857	1481	8	12	31	8	67	22	18	109	10	3	3	16	17	42
"Minnesota"	"Georgia"	12933	10824	4484	4088	2990	541	24	481	886	5902	2109	5	11	41	20	62	32	2	179	10	23	12	7	9	104
"California"	"Wyoming"	12904	11252	1580	2933	843	217	16	42	660	9474	1652	5	0	14	9	40	34	8	62	110	11	0	2	1	30
"Georgia"	"New Jersey"	12880	11602	3689	3385	2778	577	15	304	762	7166	1278	2	11	18	6	69	17	0	107	12	2	1	1	4	35
"Hawaii"	"Washington"	12868	11315	2979	3842	1983	734	49	116	767	7666	1553	5	7	37	8	24	41	12	144	25	5	6	19	15	34
"District of Columbia"	"South Carolina"	12854	11352	2887	5301	1400	1957	11	188	964	6832	1502	4	11	24	14	51	17	5	86	6	5	17	9	15	22
"Wisconsin"	"North Carolina"	12837	10597	3612	3535	2047	890	48	164	876	6572	2240	10	16	59	21	103	44	7	180	12	22	12	9	8	63
"Illinois"	"Kansas"	12769	10565	4242	3477	2915	393	138	358	1015	5746	2204	6	18	34	18	79	20	7	161	8	15	8	11	13	27
"Ohio"	"Massachusetts"	12721	10793	4167	4016	3275	1265	38	95	1046	5074	1928	10	21	59	8	91	32	9	168	14	13	5	21	22	25
"Wisconsin"	"Missouri"	12712	10642	2789	4937	1958	2842	29	86	664	5063	2070	10	35	32	29	63	24	3	156	13	39	4	10	9	84
"Kansas"	"Nebraska"	12681	10220	3610	3546	2642	322	71	189	894	6102	2461	14	7	52	32	80	20	1	178	8	31	8	5	2	42
"Alabama"	"Louisiana"	12678	10040	4377	3626	2912	809	11	90	1396	4822	2638	11	33	76	44	56	49	35	183	20	25	29	21	14	40
"Georgia"	"Minnesota"	12675	10647	4814	4043	3253	531	93	936	978	4856	2028	24	15	51	12	73	23	8	135	21	27	17	3	13	48
"Colorado"	"Arkansas"	12669	10088	3601	2988	2060	210	54	98	1208	6458	2581	8	4	30	14	61	19	7	368	10	20	4	26	13	36
"Texas"	"Iowa"	12662	10518	2865	3620	1913	325	19	131	1530	6600	2144	4	2	18	32	79	22	3	142	7	11	4	101	4	26
"Indiana"	"Missouri"	12623	10295	3410	4884	2461	2585	62	97	693	4397	2328	14	28	32	12	96	56	7	247	10	41	8	45	11	79
"Oklahoma"	"Arizona"	12592	10459	3352	3915	1939	563	24	117	521	7295	2133	11	13	27	10	135	12	22	177	22	19	3	0	3	59
"Missouri"	"Ohio"	12581	9356	4044	3194	2894	701	41	123	1081	4516	3225	12	20	48	16	121	27	8	248	1014	16	5	5	13	71
"Arizona"	"Wisconsin"	12528	10879	3073	4378	2136	1242	97	115	806	6483	1649	2	6	31	9	63	74	8	136	15	19	3	5	8	31
"Pennsylvania"	"Nevada"	12505	10029	3507	3884	2572	1329	14	164	629	5321	2476	12	20	45	39	56	15	30	198	139	14	35	5	19	100
"Colorado"	"Oklahoma"	12495	9978	3346	3066	2085	167	56	70	1080	6520	2517	6	6	42	41	63	30	18	158	14	10	11	7	11	37
"Kentucky"	"Illinois"	12467	10001	3972	3573	2728	651	18	174	1208	5222	2466	13	21	48	17	92	28	11	369	27	31	28	6	10	34
"Michigan"	"Washington"	12384	10273	3922	3320	2960	857	19	416	695	5326	2111	15	15	28	21	46	24	7	136	18	18	11	23	24	26
"Connecticut"	"Georgia"	12355	10623	3751	4207	2496	707	25	250	907	6238	1732	23	13	37	4	59	33	3	196	20	13	22	4	9	59
"Montana"	"Idaho"	12338	10507	1728	2472	1006	268	78	48	618	8489	1831	6	9	16	14	19	10	3	125	12	28	6	4	0	33
"Washington"	"Wisconsin"	12325	11178	2125	5778	1630	2064	40	196	499	6749	1147	3	11	21	2	53	12	2	68	9	16	4	5	19	7
"Ohio"	"Wisconsin"	12308	10064	3606	3538	2663	629	83	102	1265	5322	2244	8	25	39	15	105	40	13	182	6	63	5	9	10	34
"Missouri"	"Virginia"	12284	10156	3934	3126	2492	691	38	275	1115	5545	2128	1	14	23	6	58	81	5	99	8	10	8	6	4	39
"Michigan"	"Missouri"	12214	10353	2952	5098	1853	3322	54	144	739	4241	1861	9	18	31	6	79	23	21	203	13	44	11	2	6	34
"Connecticut"	"Virginia"	12165	10660	3653	3673	2510	960	14	319	871	5986	1505	6	10	14	10	52	56	2	142	10	12	5	11	1	29
"Kansas"	"Arkansas"	12073	10411	2675	3846	1583	297	58	63	1078	7332	1662	22	2	25	13	69	21	2	129	11	37	5	2	4	35
"Missouri"	"Washington"	12037	9744	4064	2661	2903	525	51	165	778	5322	2293	14	25	43	11	69	30	1	197	2	10	13	21	17	20
"Massachusetts"	"New Jersey"	12026	11015	3573	3993	2761	1164	8	138	1075	5869	1011	5	2	10	10	35	21	3	62	23	11	15	1	10	20
"Illinois"	"Louisiana"	12019	9788	3599	3376	2365	605	29	85	1130	5574	2231	10	22	59	52	61	38	14	158	41	35	14	7	22	37
"Indiana"	"Virginia"	12002	10000	3750	2943	2605	1047	23	160	896	5269	2002	6	9	20	19	62	57	12	121	13	33	5	8	2	85
"Washington"	"Tennessee"	11987	10714	3193	4210	1772	632	29	217	766	7298	1273	5	15	35	7	50	17	14	112	8	12	9	4	13	29
"Washington"	"South Carolina"	11959	10576	1996	5555	981	1047	13	172	538	7825	1383	8	4	17	8	72	22	5	65	6	15	10	6	14	21
"Connecticut"	"Maine"	11941	11276	1634	4142	854	877	9	15	1263	8258	665	2	2	6	3	38	8	11	52	11	4	1	3	0	9
"Pennsylvania"	"District of Columbia"	11936	7718	4243	1991	3857	846	13	140	843	2019	4218	40	87	190	37	236	70	18	321	27	9	38	66	35	34
"Florida"	"District of Columbia"	11934	8087	4272	2142	3535	816	24	119	939	2654	3847	32	79	147	22	203	60	6	167	43	2	19	27	17	28
"Nevada"	"Tennessee"	11905	11206	1222	6486	608	930	6	106	1742	7814	699	0	9	14	4	16	7	19	71	10	5	4	1	3	13
"Texas"	"Nebraska"	11899	9818	4045	2628	3124	240	33	342	784	5295	2081	14	6	34	22	96	34	4	173	11	17	5	8	36	26
"Delaware"	"North Carolina"	11899	10850	1921	3750	1063	407	3	167	895	8315	1049	0	10	9	2	49	23	10	75	5	13	2	11	6	16
"Utah"	"Oregon"	11892	10304	2874	3073	1559	453	51	113	600	7528	1588	11	14	22	13	32	19	11	122	15	19	3	11	4	40
"Wisconsin"	"New York"	11846	8974	4817	2025	4559	531	24	82	494	3284	2872	2	41	54	5	707	46	8	237	27	12	8	7	3	18
"Pennsylvania"	"Indiana"	11846	8955	4035	3014	3124	445	11	145	1000	4230	2891	13	15	37	28	152	28	26	498	23	33	13	14	14	91
"Arizona"	"Virginia"	11797	9864	3818	3374	2571	636	11	275	863	5508	1933	8	19	48	33	60	23	18	137	11	5	6	7	12	12
"Indiana"	"Wisconsin"	11753	9787	3780	3483	2715	691	97	73	953	5258	1966	12	12	17	8	88	34	9	139	2	34	11	30	6	58
"California"	"Mississippi"	11753	10361	2547	3517	1392	320	9	43	958	7639	1392	3	8	40	6	36	16	2	90	35	15	4	0	0	29
"Illinois"	"Mississippi"	11735	10008	3112	4781	1801	824	10	84	1237	6052	1727	8	8	27	13	30	22	4	118	18	13	3	0	0	49
"North Carolina"	"Missouri"	11727	9942	2882	5007	1853	3196	55	113	876	3849	1785	12	6	57	11	75	11	10	218	4	12	13	5	14	31
"Kentucky"	"Virginia"	11716	9709	3836	3816	2317	1473	34	201	1018	4666	2007	2	2	22	15	46	16	4	221	6	19	13	5	6	32
"Florida"	"Arkansas"	11713	9931	2750	3269	1409	413	34	110	865	7100	1782	2	1	28	5	66	20	3	166	9	9	39	0	1	29
"Minnesota"	"Ohio"	11710	8972	3806	2962	2690	759	9	170	1039	4305	2738	1	20	70	18	117	310	1	206	23	44	12	4	12	61
"Missouri"	"Nebraska"	11695	9745	3233	2259	2262	225	50	214	903	6091	1950	6	14	31	12	68	46	7	203	8	38	11	2	10	22
"South Carolina"	"Ohio"	11679	9402	3267	4000	2216	877	28	96	1011	5174	2277	9	9	28	18	110	43	22	701	14	15	12	8	7	45
"New York"	"Missouri"	11611	8994	2703	4184	1876	2333	58	99	713	3915	2617	10	17	87	10	252	41	13	162	1	15	10	11	23	31
"Oregon"	"North Carolina"	11576	10244	2392	3859	1463	359	20	361	1020	7021	1332	1	7	11	3	42	26	3	63	4	16	4	5	3	13
"Maryland"	"Washington"	11549	8813	3966	2478	3176	494	29	111	615	4388	2736	10	14	52	10	84	16	9	142	23	8	10	23	22	59
"Oklahoma"	"New Mexico"	11486	9896	2336	3200	1249	867	32	89	706	6953	1590	4	4	13	32	66	6	2	165	26	6	4	12	4	64
"Delaware"	"Texas"	11475	10654	1296	4093	985	442	2	60	999	8166	821	19	6	10	0	39	33	0	65	6	2	0	7	11	19
"Kansas"	"Iowa"	11460	10285	1637	1816	1082	145	14	147	514	8383	1175	4	5	17	5	26	9	2	63	4	11	3	17	6	5
"Nebraska"	"Kansas"	11459	9665	3292	2655	2400	137	62	279	974	5813	1794	15	5	17	11	48	54	2	112	5	18	10	1	3	32
"Washington"	"Ohio"	11445	9315	2803	3813	2170	550	31	290	674	5600	2130	6	6	19	7	53	34	6	218	732	14	6	10	24	54
"Texas"	"Idaho"	11391	9782	2261	3052	1347	366	40	87	601	7341	1609	20	5	35	21	28	25	6	100	17	13	9	5	7	29
"New Hampshire"	"North Carolina"	11359	10082	2162	3279	1382	503	14	156	688	7339	1277	1	10	12	13	45	22	11	149	13	13	10	3	1	15
"Texas"	"Montana"	11341	9590	1987	2757	1134	285	19	70	628	7454	1751	10	5	27	13	43	21	5	102	16	10	2	12	8	28
"Missouri"	"Indiana"	11317	9296	4078	2878	2972	454	39	112	1055	4664	2021	10	15	30	8	89	28	25	241	8	16	10	4	7	46
"Arkansas"	"Louisiana"	11300	8628	3503	3167	2163	380	30	73	1190	4792	2672	10	10	49	32	67	30	7	234	85	42	5	3	39	92
"Maryland"	"Indiana"	11267	8887	4136	2972	3120	407	27	189	1086	4058	2380	5	5	40	7	114	30	12	288	15	19	14	8	12	62
"Indiana"	"Pennsylvania"	11240	8466	3107	3137	2289	256	7	104	1068	4742	2774	21	23	53	12	146	28	31	141	18	22	17	16	19	64
"Washington"	"Michigan"	11223	9646	1904	3878	1491	543	25	166	588	6833	1577	14	10	33	8	49	11	5	116	18	16	13	10	9	9
"Montana"	"Arizona"	11210	10189	1937	3879	1055	702	27	68	488	7849	1021	7	2	4	13	54	9	2	124	9	4	1	1	4	32
"Arizona"	"Massachusetts"	11191	9904	4508	2432	3940	682	6	58	656	4562	1287	5	19	56	3	57	11	2	79	19	13	6	16	8	12
"New Hampshire"	"New York"	11191	9407	3237	2470	2862	414	12	76	697	5346	1784	9	23	28	9	183	57	14	155	17	16	13	6	16	27
"Illinois"	"Oklahoma"	11100	9011	3881	2297	2879	220	121	102	822	4867	2089	5	5	36	20	36	82	5	151	25	29	11	3	13	49
"Alabama"	"New York"	11063	7203	4011	1729	3714	329	11	78	546	2525	3860	12	50	65	4	323	76	5	130	21	15	32	5	27	26
"Washington"	"Virginia"	11057	9747	3376	3356	2363	484	22	261	636	5981	1310	5	11	25	10	30	14	0	74	7	6	6	6	11	27
"Pennsylvania"	"Connecticut"	10921	9283	3335	3426	2486	1109	18	184	1164	4322	1638	7	11	36	7	71	49	11	160	20	6	7	13	11	21
"Arizona"	"Iowa"	10826	9067	2783	3598	1904	341	58	262	1047	5455	1759	3	16	107	13	40	32	2	107	15	10	5	1	13	17
"Alabama"	"Arizona"	10801	9591	2342	5862	1403	4806	9	68	394	2911	1210	1	1	15	13	212	16	7	85	11	15	2	7	14	28
"Louisiana"	"Colorado"	10798	9153	3432	3527	2240	1305	38	222	775	4573	1645	20	10	37	24	43	23	3	103	24	22	4	11	14	37
"Washington"	"Pennsylvania"	10783	9207	2425	3585	1650	514	18	224	795	6006	1576	14	22	31	11	74	54	13	93	15	10	10	3	16	37
"Missouri"	"Nevada"	10736	8159	3543	2507	2482	962	9	141	496	4069	2577	16	14	49	965	22	14	5	111	74	23	5	0	25	68
"New York"	"Louisiana"	10721	8608	3719	2687	2467	415	16	87	1253	4370	2113	16	86	58	15	93	77	6	148	25	10	5	6	11	45
"Illinois"	"Maryland"	10718	8990	3617	3272	2587	934	3	245	904	4317	1728	9	16	30	15	66	23	3	165	7	14	12	3	1	20
"Florida"	"Oklahoma"	10708	7635	3133	1898	2013	235	41	53	671	4622	3073	1	5	29	12	58	35	7	97	25	31	11	1	4	40
"New Jersey"	"Nevada"	10694	8932	2900	3470	1910	939	17	155	581	5330	1762	17	33	26	13	45	21	31	104	95	12	17	3	13	49
"New York"	"Oregon"	10667	8672	3410	2323	2588	602	56	89	630	4707	1995	4	23	25	6	88	59	11	145	28	26	10	33	3	28
"South Carolina"	"Alabama"	10660	8862	3002	3736	1837	867	5	78	936	5139	1798	8	2	37	23	58	33	3	256	11	5	4	4	3	33
"Montana"	"Oregon"	10642	9282	2384	2157	1143	327	37	71	710	6994	1360	14	12	13	13	31	20	7	93	13	8	4	6	9	18
"Texas"	"Wyoming"	10637	9048	1919	2457	1084	193	3	71	719	6978	1589	4	2	9	14	24	8	3	107	58	4	0	16	0	38
"Colorado"	"South Dakota"	10625	8871	1972	3686	1327	144	13	108	627	6652	1754	4	11	24	13	45	18	2	119	5	6	5	8	12	36
"Utah"	"Florida"	10623	9323	2413	3995	1182	1897	16	197	538	5493	1300	10	3	25	10	32	27	12	89	36	11	6	2	12	68
"Nevada"	"South Carolina"	10605	9976	1072	5222	639	877	5	46	963	7446	629	0	6	12	2	28	5	3	83	4	1	7	4	12	13
"Alabama"	"Colorado"	10599	8870	3316	2733	1910	1109	18	312	871	4650	1729	18	14	28	33	61	15	6	178	24	6	8	10	10	37
"Nevada"	"Maryland"	10568	10085	810	5619	537	854	1	43	1607	7043	483	0	5	18	0	11	4	3	17	46	1	2	2	3	5
"Montana"	"Wyoming"	10502	8727	1428	2434	711	65	2	62	755	7132	1775	4	5	9	19	39	14	5	122	7	32	29	4	1	18
"Nevada"	"New Jersey"	10500	10142	647	1244	482	234	0	26	141	9259	358	0	2	2	0	14	0	0	24	31	7	0	0	0	2
"Washington"	"Hawaii"	10495	9600	2944	5138	929	4942	7	45	565	3112	895	11	5	3	4	33	8	0	36	10	4	7	6	3	24
"North Dakota"	"Montana"	10482	8583	1478	2616	833	310	12	71	802	6555	1899	8	0	11	17	39	15	4	104	13	22	5	3	6	81
"Wyoming"	"Montana"	10469	8809	1348	2521	724	183	3	173	626	7100	1660	15	4	10	23	26	15	5	95	16	3	8	8	1	27
"Indiana"	"Washington"	10440	8633	3618	2236	2959	364	28	90	575	4617	1807	12	22	23	8	51	9	7	74	15	13	3	14	14	25
"Wisconsin"	"Nevada"	10407	8748	3374	3597	2010	1577	12	102	727	4320	1659	3	5	28	13	44	19	29	106	80	8	6	1	9	92
"New York"	"Kentucky"	10354	8482	3284	2823	2311	377	24	155	936	4679	1872	3	4	25	5	79	9	12	134	7	26	29	2	5	36
"Missouri"	"Wisconsin"	10350	8224	3043	2875	2159	662	58	77	899	4369	2126	2	8	51	8	46	56	13	297	5	25	147	9	10	24
"Massachusetts"	"Illinois"	10324	7305	2899	2360	2322	861	21	120	577	3404	3019	4	28	67	15	191	82	18	376	41	37	24	11	17	42
"Massachusetts"	"Tennessee"	10312	8744	2639	2951	1699	553	29	90	798	5575	1568	5	35	28	12	32	26	13	154	9	16	8	5	6	53
"Georgia"	"Nevada"	10302	8587	2905	3292	1710	875	9	185	794	5014	1715	12	7	18	14	39	27	18	128	66	18	3	2	9	86
"Texas"	"District of Columbia"	10293	7113	3781	1882	3311	518	17	151	914	2202	3180	29	39	107	38	175	61	10	144	28	13	12	11	28	27
"Wisconsin"	"South Carolina"	10239	9109	2358	4014	1113	1988	44	154	674	5136	1130	12	7	27	3	57	8	8	122	25	12	7	4	5	17
"Delaware"	"New York"	10214	8424	2390	2291	1970	690	75	158	710	4821	1790	12	44	40	5	88	45	7	163	14	5	10	3	10	10
"Colorado"	"Iowa"	10122	8651	1755	3023	1098	229	59	86	1027	6152	1471	2	9	31	5	58	23	6	89	5	10	4	6	8	27
"Colorado"	"Kentucky"	10091	7510	2337	2832	1438	152	19	139	884	4878	2581	13	8	16	31	51	9	4	251	23	121	10	3	11	23
"Massachusetts"	"Colorado"	10027	8462	3353	2433	2252	1012	21	244	709	4224	1565	8	19	24	8	60	43	15	163	24	7	4	27	5	28
"Florida"	"New Mexico"	9999	8526	2729	2172	1689	382	9	83	532	5831	1473	4	12	17	9	87	13	0	104	9	1	15	16	6	41
"Kentucky"	"New York"	9992	7365	3834	2048	3564	443	7	92	538	2721	2627	5	76	313	14	304	31	11	134	16	10	13	5	29	15
"Arizona"	"Montana"	9988	8773	1634	2831	725	362	3	64	577	7042	1215	13	2	6	6	15	11	5	122	9	6	6	0	10	9
"Pennsylvania"	"Maine"	9987	9203	1393	4189	712	1290	10	35	973	6183	784	5	7	9	7	27	28	7	80	13	3	3	2	1	18
"Montana"	"California"	9986	8185	2401	2835	1555	547	22	83	618	5360	1801	6	21	28	16	67	26	20	128	30	9	14	8	12	38
"Idaho"	"Montana"	9972	8888	1393	2033	674	208	36	88	438	7444	1084	7	6	7	12	48	4	0	54	4	1	3	3	5	1
"Florida"	"West Virginia"	9952	8922	2142	3563	1196	276	10	77	951	6412	1030	2	1	15	3	43	1	6	85	8	1	11	1	2	5
"Colorado"	"Wisconsin"	9903	8316	2765	2596	2040	453	62	109	718	4934	1587	5	8	21	10	51	25	2	140	13	17	6	11	11	22
"West Virginia"	"Kentucky"	9902	7430	1928	3222	1169	130	12	113	793	5213	2472	4	13	43	41	52	29	14	222	1	17	11	8	15	58
